num_tx,satoshi_fee,time,block_size,hash
872,18141585,1456403693,487445,0000000000000000064f804e86d031bef1d03557697058a06f61c19b13e2f674
2443,52601954,1456404871,979189,000000000000000002f5150fb5acd29b0aec2417bebdad737d9ef7a0d3eb5930
2020,35328597,1456405298,999906,000000000000000006ae13e0539c3ee46d3df8fa986e64b5fc00c130223941e5
2617,45944592,1456406455,979191,000000000000000001e185b9aa1b69009d02b0450f3ad638715149b38411322b
1984,39682730,1456407118,949059,000000000000000004382d881eea24d3cad914c07439852524594a83ad4d78d5
1599,30601108,1456407668,955407,000000000000000006a0b2face17e15c6e0bb384517b98461140b36e88a4b854
2,0,1456407674,419,00000000000000000051bf6df90afc36d0e1b3d436611823d942369eb70f6d67
875,14171868,1456407931,472858,000000000000000005e03e6c32fb7479d87acf73982e6a82e6798355965c3447
3350,69122205,1456409656,999979,000000000000000001a3e6e4442250082e028ed3344a4321d1f59ed1519e9a50
2579,41994278,1456410271,999993,0000000000000000028c0b7f28717a3cbc06af3652d214cd94ffbbfdb0402969
1114,21222329,1456410343,999931,000000000000000004d5fd189451a5451bb0a7b330980ad13e9029106d9c0e33
2718,60450342,1456412264,949105,0000000000000000003333288a2137c0638881278c68f21be40827f0a77c1876
2329,58625013,1456412865,949063,000000000000000005fb53d81997bd5323283205af8d90dccf63e297f14358fa
1,0,1456412896,209,000000000000000003ef007c67233fc65e7ed0d42fef816e04035f3aabf15ef9
1840,41634479,1456413200,998106,00000000000000000393deba8c8f426aa33ba4fbb35e7b6237af46f55a1f721d
1,0,1456413270,208,000000000000000006af908fde6c62757ad8e529126d5f6dd450bcfce06bdac3
930,52129960,1456413775,999866,00000000000000000120d6588297f21815db198e63da7e424769b79b5228c1f7
1,0,1456413827,211,0000000000000000062547c530d119c86a1113addedc776d4c4477f13722ae0f
868,47465864,1456414071,998160,0000000000000000022b8adc905af33324e3707314b3625164c2c47f933e1570
974,53260025,1456414666,999875,00000000000000000439a173b11a7181bec588a982dd3ed3e7f487f6217e8449
1192,54658656,1456415577,999955,000000000000000002e02f8cf9d84f28caff7049a5e7bcaa93d836704d4b90a7
2246,54507288,1456416472,999975,00000000000000000389c017302436575e6480fa70ddd39f635267760540be0a
2159,44921581,1456416965,998095,0000000000000000065020289f5928f227dc7e92c424824fbffaeb3597909c0c
1803,26082650,1456416987,997929,0000000000000000042e53d6fb5b1f8361504f6e5962c90eae68df31e2f2f7ec
1395,20521732,1456417053,998050,0000000000000000030034b661aed920a9bdf6bbfa6d2e7a021f78481882fa39
1660,33349423,1456417484,948994,000000000000000004ec466ce4732fe6f1ed1cddc2ed4b328fff5224276e3f6f
1298,63811587,1456419515,979159,000000000000000005421b1b2ee6d06d037557d7f5ec96852542413cfed40c22
2849,43900982,1456419634,999930,0000000000000000016578099aab6d26d41c8815e9ab5f204f505ba4ac3c084d
1419,29807913,1456419827,997699,0000000000000000053c5d6913444bcef2a5a2a6ec84cb0dbaef93e6ad3074ba
1706,43119613,1456420494,999677,000000000000000003b60bf0592247da3c75a38d1c4c44e7c62e51ca3a6db44e
3081,62167916,1456422247,999943,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b
2091,37032600,1456422938,934189,000000000000000002f720e90c8f3d9570c62c5b6ae18a6945ebe1768d92b008
225,21707444,1456422986,999909,00000000000000000477be62b5522ca5384429312063384dadf01ae1bba40110
2080,38563096,1456423603,999821,000000000000000004ec7074838a37fb6ba7f7d267e66b0a2154e6d227632841
991,17869576,1456423719,948962,000000000000000003cd640ce5d411896f930545eacafb34d217f6bdc3d59af0
1,0,1456423759,208,000000000000000000164df419ffb4dfb9dcfedd607b6cf4ee72060de9e78872
2466,48854773,1456424754,999797,000000000000000005c0d486b6928d9519588b05d6f545d5125ef43cd2094211
818,13788432,1456424830,749179,0000000000000000029708af11ebd1ff430bc2b618c5c1e09675e6ac9534d1c9
907,19180481,1456424983,949196,00000000000000000410d8e13d127f29c2e6c0abddcb2244a5dee8103bd5a7a6
2652,50234659,1456426212,998078,00000000000000000223f8b74b3bcbf63cd470aac72982f74f304055132b2560
513,10172556,1456426221,999843,000000000000000003b7d7925eb0311577db6752d315ebbed918d5d3ef66fd1a
589,14427046,1456426398,999839,000000000000000006afe4bb6e23630a62bfb526d91e44e12290e10c4c9cc1d6
2140,41627968,1456427380,979051,000000000000000006b02c67f70bc30f1919d2a3ecf1c6587675be2a0bb5050d
214,4776183,1456427452,146271,000000000000000000ec385d245cd61cfbc53114329bd7bea2ee64d9ee512756
663,14009225,1456427670,888148,000000000000000000755e7f996420ca9a5d6117a477591e0d039a6ec23f887f
2400,84540197,1456430299,998134,00000000000000000349c21577f736ee5dc3ffc8634209ec14885fe4a5b900ed
47,1166059,1456430321,58700,000000000000000002278b237cf7051d9d40b52dc0e77f5d89db5db57016b843
2793,51271286,1456431115,998186,000000000000000001ffe4d749bb160a00e169693d5f187fbb066c0b18eef629
2166,49827770,1456432178,998005,0000000000000000013a6566ea01bcd7b4f1a2722feca5eb88fb730ced09b620
962,40945057,1456432639,934369,000000000000000002b273708c4ad36afe6830328df0c8e7f9f7240a36f32ac4
1805,27728104,1456432839,979162,00000000000000000173db1d9bf32916cc5b13210eedfdbf9c63bb3fbad3de8a
980,17040949,1456433013,998202,00000000000000000264aa89d8b22a52076c85a5b0a56ebc22578803085cd7d6
664,11441398,1456433211,759753,00000000000000000525b48564373afd8c364e6ae5501e456a00ac4bf5dda200
2383,45112223,1456434255,999937,000000000000000003f26b06ab92e9d328434af1d23f942dd8db7b5c328ce1ae
2071,39292533,1456435217,996917,0000000000000000062d5f34971ab851e16117962720bc4ada25f2ab587481ce
1630,28780303,1456435837,998142,000000000000000000dfbe286505d29e4d48e9596838defdcc9582dd37a2af0f
2149,47280967,1456436998,999969,000000000000000002cf3aec9e592f527edefa476da48c8b0f8c791d9906232d
1029,18395391,1456437381,596915,0000000000000000043c67a31cbbfcbb781b815372ab1f9ec8ef166b348d40b4
927,19599266,1456437828,700764,0000000000000000026316af3d29c33480cae6ee9ca07480c7692ac904334264
1404,31214445,1456438466,785703,000000000000000005630b818333239913232716b7df4a59022a72783c19b01d
771,11295551,1456438624,988127,000000000000000002db93f2957cc99694bdd17d994b509ca2f7b29df853bf58
949,20361723,1456439032,998165,000000000000000005c30bbe8244a11c0d6340b093352d43c84e5c95f62a6181
488,9896599,1456439259,228214,000000000000000000e83714901e89bb1ce562281c6ba8c9d28cacf8555b22d9
1,0,1456439483,204,000000000000000001230b9606cec208f3334c29cdfd6b6efa439d4da253f6d7
503,9612354,1456439480,222955,0000000000000000001938b71581268120e1a9ad0d24c6c768e1b7f71b3e9879
460,8015984,1456439760,237681,0000000000000000068ad1837239e2a59d2fe7075ec94a89566b1b7fe315f8aa
855,15741090,1456440080,382718,000000000000000004ad315a7046a20df1ee298189c141578b09f03679316d68
287,4833904,1456440218,120851,000000000000000003163977e2f4a91b66be3572974613801cee7e6570e1f75f
2472,58240023,1456442149,998015,000000000000000005e326ad83c66c37d6f0cc12a727bb0f9104a55bd8aa6de4
1857,28924726,1456442616,933797,0000000000000000027c99bec7b3faaf40abec4bab65df13497486b908f92b58
255,5748162,1456442715,355063,0000000000000000010146866667f9ad54c2b27c07d233c4306c1a77ce9d073a
2191,46354230,1456444015,988128,0000000000000000001c2518516f168996a5ca6c057e537a873b02d1e0b14910
3005,63103313,1456446545,949069,00000000000000000167868074b528e3c2db1b9420e9375d07c65519ad74070e
2127,40029293,1456446972,999948,0000000000000000063a37442c78674a7e661ae78fd0216d657087308358ca20
2165,37006661,1456447666,999909,00000000000000000248ea47f63f2f19977ef04faf56e2e20da534f3d97dc4a0
2109,43438808,1456448460,999969,000000000000000005846f3b53f942a608d18abee706f1faa4965fad6b4d4e44
1109,19351661,1456448623,929240,0000000000000000060ae9bc3a65f2aee8be9488d1a514f8df03a9e8e94e4778
2086,41334699,1456449481,903687,0000000000000000021bf1a82c8b5e513b25a6cfc613f669b20b542076558daf
1525,32001557,1456450135,884533,000000000000000004694819c08060f34cd65e07f58d8b5fad0a7894adb9bda9
